 B1, B2, B3, B4, B5, B6, B7, B8, B9, B10, B11, B12, B13, B14, B15, B16, B17, B18, B19, B20
619,354,3056,0.792375,691,439,3854,0.795481,526,342,3515,0.82266,691,612,2989,0.660094,725,676,2212,0.531856
569,342,2952,0.79235,629,400,3232,0.779736,494,327,3355,0.822379,669,608,2879,0.651276,693,648,2110,0.530094
520,329,2848,0.792886,629,400,3232,0.779736,463,311,3196,0.82264,655,605,2757,0.640095,660,620,2008,0.528158
1308,1439,2353,0.241034,1076,976,3100,0.521099,752,664,2543,0.585906,706,596,3444,0.704951,802,609,2945,0.657288
1308,1426,2328,0.240277,1444,1570,2382,0.205466,772,704,2336,0.536842,724,603,3515,0.707139,781,579,3112,0.686264
1309,1401,2278,0.23838,1444,1570,2382,0.205466,811,784,1922,0.420547,743,575,3614,0.725471,738,520,3446,0.737771
1264,1352,2294,0.258365,1354,1446,2374,0.242932,806,779,1940,0.426995,749,558,3624,0.733142,739,523,3402,0.733503
705,517,2716,0.680173,669,520,3050,0.708683,606,469,3189,0.743576,675,527,3167,0.714672,731,562,2552,0.639049
699,541,2532,0.647901,669,520,3050,0.708683,574,470,3118,0.738016,657,536,3117,0.706543,729,564,2529,0.635306
681,548,2382,0.625939,617,490,2510,0.673333,548,453,3033,0.740103,647,544,3063,0.698364,718,563,2451,0.62641
640,520,2300,0.631206,617,490,2510,0.673333,524,427,2942,0.746512,631,545,2987,0.691393,703,560,2346,0.614591
1309,1413,2303,0.239505,1444,1570,2382,0.205466,791,744,2129,0.482074,725,590,3603,0.718579,759,549,3279,0.713166
664,508,2518,0.664243,622,456,3074,0.741643,457,367,3183,0.793239,623,512,3346,0.734577,675,511,2631,0.674729
673,352,4117,0.84247,709,419,4072,0.813405,584,352,4162,0.844041,698,633,3273,0.675883,759,767,2284,0.497214
675,348,4040,0.841386,709,419,4072,0.813405,601,345,4207,0.848418,695,634,3300,0.677682,744,726,2283,0.517448
677,345,3963,0.839833,709,419,4072,0.813405,618,339,4251,0.852288,697,635,3279,0.675524,730,685,2283,0.53841
628,353,3164,0.799261,691,439,3854,0.795481,532,337,3647,0.830823,680,623,3120,0.667112,725,674,2240,0.537406
612,343,2976,0.793311,691,439,3854,0.795481,515,338,3508,0.824233,677,615,3047,0.664118,714,661,2188,0.535978
548,324,2870,0.79712,629,400,3232,0.779736,481,322,3341,0.824188,643,606,2962,0.660314,681,632,2098,0.536996
484,304,2764,0.801825,629,400,3232,0.779736,447,305,3173,0.824612,648,582,2791,0.654907,647,603,2007,0.537931
1303,1340,2489,0.300078,1076,976,3100,0.521099,764,649,2753,0.61846,719,579,3387,0.708018,798,617,2899,0.649033
1406,1532,2269,0.193896,1076,976,3100,0.521099,796,716,2407,0.541467,709,581,3505,0.715614,797,585,3054,0.678483
1402,1518,2252,0.194695,1444,1570,2382,0.205466,813,752,2216,0.493261,709,588,3576,0.717579,776,555,3213,0.705414
1398,1505,2236,0.195402,1444,1570,2382,0.205466,830,788,2025,0.439744,720,562,3593,0.729483,755,525,3372,0.730562
1395,1492,2219,0.195904,1444,1570,2382,0.205466,847,825,1835,0.379699,734,558,3565,0.729323,734,495,3531,0.754098
1351,1442,2235,0.215665,1354,1446,2374,0.242932,841,807,1845,0.391403,747,557,3577,0.730527,735,498,3505,0.751187
721,536,2683,0.666977,669,520,3050,0.708683,625,494,3163,0.729833,690,547,3123,0.701907,747,583,2525,0.624839
732,530,2718,0.673645,686,488,2944,0.715618,518,362,3226,0.798216,637,534,3340,0.724316,704,578,2404,0.612341
609,338,2960,0.795027,650,404,3724,0.804264,504,331,3512,0.827739,649,626,3132,0.666844,702,641,2171,0.544097
539,315,2857,0.801387,644,395,3239,0.782609,472,316,3355,0.82784,647,606,3033,0.666941,673,615,2112,0.548955
468,293,2755,0.807743,644,395,3239,0.782609,440,301,3197,0.827902,653,578,2882,0.665896,643,589,2054,0.554294
1371,1419,2417,0.260167,1312,1322,2665,0.336845,791,686,2634,0.586747,727,569,3482,0.719082,789,602,3005,0.666205
1476,1604,2210,0.158888,1312,1322,2665,0.336845,825,753,2287,0.504605,721,561,3594,0.729964,784,566,3164,0.696515
1471,1592,2196,0.159451,1582,1666,2296,0.159011,839,785,2116,0.458807,713,561,3630,0.732283,767,539,3298,0.719051
1467,1580,2182,0.160021,1582,1666,2296,0.159011,853,817,1944,0.408185,739,540,3593,0.738689,750,512,3433,0.740431
1463,1568,2169,0.160824,1582,1666,2296,0.159011,867,848,1772,0.352672,744,548,3558,0.733074,733,485,3568,0.760671
668,502,2556,0.671681,614,466,2878,0.721292,469,376,3173,0.788109,617,526,3397,0.731838,667,517,2610,0.669332
668,515,2467,0.654594,614,466,2878,0.721292,452,365,3168,0.793377,620,526,3371,0.730049,677,534,2565,0.655373
721,538,2613,0.658521,600,485,2796,0.704358,465,344,3158,0.803541,624,531,3298,0.722643,689,565,2369,0.61486
672,513,2529,0.662722,614,466,2878,0.721292,467,364,3160,0.793417,636,531,3307,0.723293,673,540,2550,0.650485
665,324,4099,0.853493,705,412,4656,0.837411,581,319,4329,0.862737,689,632,3337,0.681532,746,688,2394,0.553537
658,328,3970,0.847371,659,376,4156,0.834069,560,304,4191,0.864739,688,624,3285,0.680737,731,679,2359,0.552995
649,337,3824,0.83802,659,376,4156,0.834069,539,289,4053,0.866882,686,607,3248,0.685084,716,671,2325,0.552069
613,343,3071,0.799063,650,404,3724,0.804264,490,316,3538,0.836015,640,619,3155,0.671966,690,620,2154,0.552992
553,327,2982,0.802357,644,395,3239,0.782609,471,308,3426,0.835029,656,590,3102,0.68039,664,597,2127,0.561674
492,312,2893,0.805304,644,395,3239,0.782609,451,300,3314,0.833979,657,572,3005,0.680179,639,574,2101,0.570841
432,297,2805,0.808511,644,395,3239,0.782609,432,293,3202,0.832332,638,539,2977,0.693402,614,550,2075,0.580952
1298,1296,2568,0.329193,1312,1322,2665,0.336845,757,627,2947,0.649133,711,584,3397,0.706606,784,635,2921,0.642857
1393,1465,2384,0.238763,1312,1322,2665,0.336845,795,704,2530,0.564626,725,560,3490,0.723457,779,587,3111,0.682531
1488,1635,2200,0.147327,1312,1322,2665,0.336845,824,764,2202,0.484828,734,542,3608,0.738795,772,547,3274,0.713688
1491,1629,2179,0.144433,1582,1666,2296,0.159011,835,789,2055,0.445148,735,538,3645,0.742768,758,523,3384,0.732275
1494,1622,2158,0.141799,1582,1666,2296,0.159011,845,814,1908,0.40191,741,537,3600,0.740392,745,499,3494,0.750063
1497,1615,2137,0.139126,1582,1666,2296,0.159011,856,838,1760,0.354888,748,548,3581,0.73456,732,475,3604,0.7671
759,608,2213,0.568947,620,477,2427,0.671488,577,426,2785,0.734662,566,502,2812,0.697043,619,516,2216,0.622255
745,586,2349,0.600681,620,477,2427,0.671488,581,422,2836,0.740945,571,509,2836,0.695665,613,497,2233,0.635897
669,502,2612,0.677585,614,466,2878,0.721292,490,371,3161,0.789921,633,518,3244,0.724615,667,517,2602,0.668483
729,543,2633,0.65806,600,485,2796,0.704358,464,345,3200,0.80536,623,539,3356,0.723235,683,576,2345,0.605615
740,533,2727,0.673006,686,488,2944,0.715618,519,362,3259,0.800055,621,542,3372,0.723045,701,583,2413,0.610814
631,321,3798,0.844137,659,376,4156,0.834069,513,272,3976,0.87194,681,601,3278,0.690126,705,657,2326,0.559504
642,314,3965,0.853237,659,376,4156,0.834069,532,291,4145,0.868801,686,616,3329,0.687706,727,672,2376,0.559055
652,312,4112,0.858951,705,412,4656,0.837411,552,309,4314,0.866321,684,626,3350,0.685111,750,686,2426,0.559126
660,319,4221,0.859471,705,412,4656,0.837411,561,329,4248,0.856238,687,636,3437,0.687699,764,731,2406,0.53395
669,326,4330,0.859966,705,412,4656,0.837411,569,349,4183,0.845984,696,648,3461,0.684595,778,775,2386,0.509649
567,339,3107,0.80325,644,395,3239,0.782609,469,300,3497,0.841981,641,569,3213,0.699101,659,579,2186,0.581194
516,331,3032,0.803152,644,395,3239,0.782609,463,300,3430,0.839142,647,562,3148,0.697035,640,561,2184,0.591257
738,548,2652,0.6575,600,485,2796,0.704358,463,346,3243,0.807189,638,536,3373,0.725761,685,583,2321,0.598485
466,323,2957,0.803049,644,395,3239,0.782609,456,300,3363,0.8362,645,539,3157,0.708333,621,543,2183,0.601614
1329,1357,2513,0.298708,1312,1322,2665,0.336845,766,652,2826,0.625072,708,581,3353,0.704626,783,628,2997,0.653517
1415,1512,2351,0.217189,1312,1322,2665,0.336845,799,722,2425,0.54115,719,555,3435,0.721804,772,575,3196,0.695041
1501,1666,2190,0.135892,1312,1322,2665,0.336845,823,775,2117,0.464039,736,540,3553,0.736135,762,532,3358,0.726478
1511,1665,2161,0.129639,1582,1666,2296,0.159011,830,793,1994,0.430929,740,536,3616,0.741811,752,510,3445,0.742099
1521,1664,2133,0.123519,1582,1666,2296,0.159011,837,810,1871,0.395748,740,548,3582,0.734625,741,489,3533,0.756837
1531,1663,2105,0.117304,1582,1666,2296,0.159011,845,828,1748,0.357143,747,554,3614,0.734165,730,467,3620,0.77147
720,590,2047,0.552522,669,547,2274,0.612194,518,389,2573,0.73734,570,509,2756,0.688208,603,516,2126,0.609387
719,576,2192,0.583815,620,477,2427,0.671488,527,385,2644,0.745791,556,487,2728,0.697045,602,497,2160,0.625894
718,561,2338,0.61297,620,477,2427,0.671488,535,380,2715,0.754443,557,488,2741,0.697739,601,479,2193,0.641467
667,507,2655,0.679317,614,466,2878,0.721292,500,353,3137,0.797708,604,512,3227,0.72613,666,507,2606,0.674269
671,515,2579,0.667098,614,466,2878,0.721292,482,353,3142,0.797997,624,521,3240,0.722946,671,531,2544,0.654634
676,524,2502,0.653668,614,466,2878,0.721292,465,353,3146,0.798228,632,537,3268,0.71774,676,554,2483,0.635166
719,542,2577,0.652453,600,485,2796,0.704358,460,348,3215,0.804659,627,541,3332,0.72063,683,579,2357,0.605586
748,537,2736,0.671861,686,488,2944,0.715618,519,362,3292,0.801861,642,535,3399,0.728012,704,586,2413,0.609203
680,525,2358,0.635796,626,447,2648,0.711147,563,405,3062,0.766369,674,563,2941,0.678653,700,571,2233,0.592725
666,316,4372,0.865188,697,432,4332,0.81864,562,349,4165,0.84537,691,651,3444,0.682051,781,775,2380,0.508716
652,308,4249,0.864823,697,432,4332,0.81864,542,324,4232,0.85777,684,635,3392,0.684629,762,726,2397,0.535062
638,300,4126,0.864437,697,432,4332,0.81864,523,299,4300,0.869972,684,618,3311,0.685416,744,677,2413,0.561812
625,301,3959,0.858685,576,348,3550,0.821447,504,277,4099,0.8734,684,609,3280,0.686809,715,654,2363,0.566457
612,305,3772,0.85038,576,348,3550,0.821447,486,255,3898,0.877197,668,597,3222,0.687353,685,630,2314,0.572011
599,310,3584,0.840781,576,348,3550,0.821447,468,234,3697,0.880946,648,576,3140,0.689989,656,607,2264,0.577151
581,351,3232,0.804075,677,433,3631,0.786909,468,293,3567,0.848187,631,559,3354,0.714286,657,559,2334,0.61355
1283,1280,2597,0.339696,1260,1214,3012,0.425461,749,616,3088,0.667387,730,600,3266,0.689602,800,680,2860,0.615819
1360,1419,2458,0.267991,1260,1214,3012,0.425461,776,678,2705,0.599172,721,592,3325,0.697728,786,625,3050,0.659864
1437,1558,2319,0.196286,1260,1214,3012,0.425461,803,740,2321,0.516498,715,578,3387,0.708449,772,570,3240,0.700787
1514,1698,2180,0.124291,1260,1214,3012,0.425461,822,785,2032,0.44267,716,560,3456,0.721116,759,526,3390,0.731359
1531,1702,2144,0.114925,1404,1470,2570,0.272277,826,796,1933,0.416636,723,551,3526,0.729703,749,505,3459,0.745207
1548,1706,2109,0.105636,1404,1470,2570,0.272277,830,807,1835,0.389099,731,554,3581,0.732044,738,484,3527,0.758664
669,549,2018,0.572263,528,425,2186,0.674454,464,348,2412,0.747826,566,501,2687,0.685696,578,479,2029,0.618022
680,543,2172,0.6,476,411,2437,0.711376,476,343,2502,0.758875,556,476,2677,0.698065,581,466,2077,0.633504
673,522,2618,0.667516,518,405,2648,0.734687,495,325,3063,0.808146,581,499,3125,0.724614,638,485,2514,0.676559
668,523,2616,0.666773,566,406,2770,0.744332,486,328,3112,0.809302,591,507,3209,0.727126,651,505,2514,0.665452
674,529,2546,0.655935,566,406,2770,0.744332,475,335,3123,0.806246,604,518,3218,0.722698,661,528,2457,0.646231
726,548,2583,0.649952,597,435,2796,0.730734,460,346,3242,0.807135,633,537,3298,0.719948,694,580,2317,0.599586
747,552,2672,0.657568,597,435,2796,0.730734,463,347,3286,0.808973,653,533,3346,0.725187,700,586,2297,0.593479
767,566,2500,0.630789,626,447,2648,0.711147,605,417,3251,0.772628,705,586,3064,0.678904,736,598,2306,0.588154
593,484,2216,0.641481,626,447,2648,0.711147,520,393,2872,0.759265,649,545,2904,0.683966,664,543,2159,0.598076
639,315,4238,0.86163,697,432,4332,0.81864,549,349,4021,0.840275,697,658,3333,0.670258,784,775,2375,0.507937
624,308,4107,0.860476,697,432,4332,0.81864,528,322,4063,0.853136,688,651,3363,0.675635,761,721,2387,0.536036
609,301,3976,0.859247,697,432,4332,0.81864,508,295,4106,0.86594,684,629,3305,0.680224,738,667,2400,0.565047
603,304,3839,0.853246,576,348,3550,0.821447,497,282,3948,0.866667,683,608,3218,0.682175,702,635,2350,0.574539
602,313,3698,0.843929,576,348,3550,0.821447,486,269,3790,0.867455,675,599,3160,0.681298,665,604,2301,0.584165
1292,1274,2745,0.366011,1260,1214,3012,0.425461,744,617,3031,0.661732,742,600,3399,0.699925,789,621,3103,0.666488
1363,1404,2587,0.296417,1260,1214,3012,0.425461,767,671,2706,0.602606,729,582,3481,0.713512,772,565,3285,0.706493
1434,1534,2429,0.225839,1260,1214,3012,0.425461,785,710,2445,0.549921,716,565,3547,0.725195,757,520,3422,0.736175
1454,1553,2362,0.206641,1404,1470,2570,0.272277,793,723,2316,0.524186,715,556,3576,0.730881,746,499,3472,0.748678
1474,1572,2295,0.186967,1404,1470,2570,0.272277,801,736,2187,0.496408,729,548,3699,0.741935,735,479,3522,0.76056
630,495,2249,0.639213,476,411,2437,0.711376,441,334,2550,0.768377,548,475,2684,0.699272,560,435,1995,0.641975
1221,1144,2903,0.434643,1260,1214,3012,0.425461,721,564,3357,0.712318,755,616,3316,0.686673,807,678,2921,0.623229
620,499,2293,0.64255,626,447,2648,0.711147,513,391,2937,0.765024,648,546,2996,0.6917,660,535,2186,0.606762
689,539,2403,0.633583,626,447,2648,0.711147,543,395,3106,0.77435,664,556,2992,0.686584,693,558,2244,0.601713
759,579,2514,0.625606,626,447,2648,0.711147,573,400,3275,0.782313,686,580,3038,0.679381,725,582,2301,0.596254
752,555,2667,0.655493,597,435,2796,0.730734,463,334,3233,0.812728,649,538,3273,0.717659,715,589,2274,0.588543
732,548,2573,0.64883,597,435,2796,0.730734,457,330,3192,0.812606,630,536,3254,0.71715,704,581,2277,0.593422
661,511,2521,0.662929,566,406,2770,0.744332,440,314,3067,0.814256,600,510,3148,0.721159,651,525,2370,0.637306
645,499,2588,0.676709,566,406,2770,0.744332,440,310,3049,0.815421,591,502,3147,0.724856,635,503,2422,0.656068
641,493,2597,0.680906,518,405,2648,0.734687,440,309,3002,0.813349,584,493,3090,0.724812,619,481,2423,0.668733
602,321,3557,0.834451,576,348,3550,0.821447,475,255,3632,0.868793,653,587,3102,0.681757,629,572,2252,0.594901
752,592,2527,0.620391,626,447,2648,0.711147,540,383,3300,0.792017,675,572,3026,0.682046,713,565,2297,0.605171
757,557,2661,0.653822,597,435,2796,0.730734,464,321,3180,0.816624,634,542,3170,0.707974,731,592,2251,0.583539
738,548,2563,0.647702,597,435,2796,0.730734,454,314,3142,0.818287,619,538,3199,0.712068,715,582,2237,0.587088
647,513,2370,0.644121,626,447,2648,0.711147,506,388,3001,0.771024,651,554,3057,0.69316,657,526,2213,0.615918
719,538,2464,0.641572,597,435,2796,0.730734,443,307,3105,0.820047,596,531,3182,0.713978,699,572,2224,0.590844
628,320,4241,0.85968,739,462,4115,0.798121,556,378,3859,0.821572,720,679,3205,0.65036,813,833,2360,0.478234
612,314,4103,0.857822,697,432,4332,0.81864,535,349,3877,0.834832,694,658,3232,0.661697,786,774,2369,0.507477
595,308,3965,0.855839,697,432,4332,0.81864,515,320,3894,0.848125,686,641,3233,0.669076,760,716,2378,0.537169
579,302,3827,0.853718,697,432,4332,0.81864,494,291,3912,0.861528,682,609,3180,0.678543,733,658,2387,0.567816
581,308,3718,0.846995,576,348,3550,0.821447,490,287,3797,0.859452,676,586,3106,0.682557,689,617,2338,0.582403
593,320,3624,0.837728,576,348,3550,0.821447,486,282,3681,0.857684,663,580,3076,0.682713,645,577,2289,0.597348
604,332,3530,0.828068,576,348,3550,0.821447,482,277,3566,0.855842,645,570,3074,0.687157,602,537,2240,0.613252
1223,1129,3033,0.457472,1260,1214,3012,0.425461,713,556,3358,0.715892,760,610,3441,0.69884,793,618,3156,0.672496
1289,1249,2856,0.391474,1260,1214,3012,0.425461,732,601,3090,0.674343,740,588,3514,0.713311,771,559,3329,0.712449
1354,1370,2679,0.32329,1260,1214,3012,0.425461,749,636,2858,0.635947,720,566,3569,0.726239,754,514,3455,0.740993
1376,1404,2580,0.295181,1404,1470,2570,0.272277,760,650,2698,0.611708,714,550,3633,0.737031,743,494,3486,0.751759
623,475,2560,0.686985,566,406,2770,0.744332,393,292,2985,0.821788,600,502,3045,0.716944,619,501,2329,0.645936
699,552,2449,0.632123,626,447,2648,0.711147,523,385,3151,0.78224,658,552,3041,0.692736,685,546,2255,0.610139
744,605,2540,0.615262,674,499,2712,0.689193,508,366,3324,0.801626,670,561,3011,0.68589,712,556,2309,0.611867
709,566,2494,0.630065,674,499,2712,0.689193,504,376,3195,0.789415,669,550,3092,0.697968,691,549,2281,0.612014
763,560,2656,0.651741,535,448,2586,0.70468,465,309,3127,0.82014,621,542,3115,0.703582,694,584,2207,0.581512
744,548,2553,0.646566,535,448,2586,0.70468,451,298,3093,0.824241,610,542,3133,0.705034,679,568,2195,0.588853
602,317,4114,0.856917,656,439,3617,0.783531,544,379,3740,0.815975,725,678,3125,0.643439,798,809,2245,0.470203
585,313,3968,0.853772,547,397,3469,0.79462,522,348,3733,0.829454,694,645,3104,0.655908,765,744,2294,0.510204
567,308,3823,0.850884,547,397,3469,0.79462,501,318,3725,0.842691,681,615,3086,0.667657,732,679,2344,0.550777
549,304,3678,0.847313,547,397,3469,0.79462,479,288,3718,0.856216,676,576,3043,0.68168,699,614,2393,0.59162
559,312,3598,0.840409,692,519,3427,0.736949,483,291,3646,0.852172,668,550,3006,0.690664,672,586,2376,0.604321
583,328,3551,0.830884,692,519,3427,0.736949,486,295,3573,0.847466,657,549,3045,0.694491,644,557,2358,0.617839
643,355,3756,0.827293,831,566,3408,0.715148,575,333,3251,0.814174,657,547,3228,0.710199,676,557,2508,0.636542
643,356,3867,0.8314,831,566,3408,0.715148,579,342,3228,0.808403,665,545,3333,0.718927,687,567,2504,0.630739
1274,1206,2928,0.416546,830,526,4244,0.779455,712,561,3271,0.707202,721,568,3499,0.720679,789,562,3259,0.705836
1299,1256,2798,0.380365,940,726,3698,0.67179,728,577,3081,0.684527,711,548,3616,0.736792,768,528,3335,0.726637
725,535,2449,0.641421,535,448,2586,0.70468,436,287,3058,0.828401,594,539,3117,0.705142,663,552,2183,0.596344
653,359,3857,0.829696,831,566,3408,0.715148,597,357,3207,0.799663,674,559,3306,0.710737,699,581,2421,0.612925
660,362,3786,0.825458,831,566,3408,0.715148,595,348,3255,0.806828,666,575,3249,0.699268,692,573,2437,0.619269
666,364,3716,0.821569,831,566,3408,0.715148,588,334,3302,0.816282,661,583,3183,0.690388,678,561,2449,0.627243
673,367,3646,0.817094,831,566,3408,0.715148,582,320,3349,0.825566,670,586,3151,0.686379,665,549,2461,0.635216
573,311,3960,0.854367,656,439,3617,0.783531,518,373,3572,0.8109,728,651,3016,0.644941,783,786,2129,0.46072
574,325,3829,0.843524,547,397,3469,0.79462,504,354,3574,0.819756,689,613,2966,0.657446,744,714,2219,0.513126
575,340,3698,0.8316,547,397,3469,0.79462,491,336,3576,0.828221,675,584,2942,0.668746,705,642,2310,0.565041
576,354,3566,0.819388,547,397,3469,0.79462,478,317,3578,0.837227,671,548,2940,0.68578,665,570,2400,0.616162
726,579,2544,0.629203,674,499,2712,0.689193,521,389,3205,0.783528,692,554,3134,0.699566,698,552,2308,0.613986
657,364,3818,0.825921,831,566,3408,0.715148,606,367,3188,0.79353,677,564,3331,0.710398,711,594,2338,0.594816
1745,1736,2623,0.203487,942,853,1811,0.35961,782,630,2573,0.606619,712,516,3588,0.748538,775,553,3100,0.697235
669,368,3798,0.823332,831,566,3408,0.715148,603,359,3261,0.801657,673,586,3303,0.698637,708,590,2365,0.600677
682,373,3778,0.820284,831,566,3408,0.715148,596,348,3338,0.811177,664,598,3238,0.688217,698,578,2389,0.610381
543,303,3793,0.852051,656,439,3617,0.783531,486,364,3380,0.805556,717,629,2864,0.639851,768,762,2013,0.450811
572,345,3686,0.828827,547,397,3469,0.79462,485,364,3409,0.80705,679,589,2828,0.655253,722,684,2145,0.516437
704,377,3695,0.814833,719,453,3732,0.783513,572,321,3666,0.838977,698,602,3080,0.673004,691,567,2524,0.633128
701,378,3728,0.815879,719,453,3732,0.783513,580,326,3517,0.830341,692,605,3119,0.675081,684,561,2454,0.627861
695,377,3757,0.81761,831,566,3408,0.715148,588,336,3416,0.820895,672,601,3178,0.681926,688,567,2414,0.619591
1583,1602,2531,0.224776,942,853,1811,0.35961,752,622,2418,0.590789,707,505,3601,0.754018,751,534,3034,0.700673
1749,1735,2584,0.196573,942,853,1811,0.35961,773,642,2489,0.589907,713,521,3583,0.746101,769,553,3063,0.694137
1720,1697,2724,0.2323,884,775,2387,0.509804,776,636,2639,0.611603,720,545,3546,0.733561,801,593,3052,0.674623
1417,1469,2478,0.255637,942,853,1811,0.35961,731,601,2348,0.592404,693,496,3565,0.755725,734,515,3006,0.707469
745,386,3729,0.812394,725,452,3796,0.787194,546,298,4005,0.861492,689,611,3137,0.673959,700,588,2606,0.63181
737,378,3772,0.817831,719,453,3732,0.783513,559,313,3870,0.850347,680,608,3067,0.669116,700,582,2542,0.627401
732,382,3812,0.817835,719,453,3732,0.783513,571,327,3735,0.838996,689,610,3043,0.666028,699,577,2478,0.622259
727,386,3852,0.817839,719,453,3732,0.783513,584,341,3600,0.826947,692,609,3124,0.673721,698,572,2414,0.616879
717,387,3869,0.818139,831,566,3408,0.715148,594,352,3483,0.816428,680,603,3210,0.683714,704,578,2375,0.608534
698,381,3839,0.819431,831,566,3408,0.715148,603,361,3375,0.806745,674,595,3278,0.692745,713,589,2348,0.59891
679,375,3809,0.820746,831,566,3408,0.715148,612,370,3266,0.79648,678,584,3335,0.701965,722,600,2322,0.589322
660,369,3779,0.822083,831,566,3408,0.715148,614,377,3169,0.787366,674,568,3362,0.710941,725,603,2301,0.584711
750,388,3890,0.818607,761,482,3818,0.775814,574,330,3776,0.83926,687,614,3129,0.671921,702,584,2420,0.611185
1351,1392,2438,0.273107,871,752,1918,0.436704,705,579,2321,0.60069,687,504,3497,0.748063,726,511,2901,0.700469
1542,1553,2496,0.232897,871,752,1918,0.436704,733,607,2386,0.594387,696,510,3566,0.749755,744,532,2965,0.695739
1734,1714,2555,0.197002,871,752,1918,0.436704,761,635,2450,0.588331,702,528,3593,0.743752,762,553,3029,0.691234
1722,1693,2696,0.228526,921,808,2188,0.460614,772,637,2588,0.604961,702,548,3559,0.733139,793,593,3041,0.673638
667,381,3760,0.815986,847,603,3295,0.690611,621,384,3169,0.783845,673,577,3361,0.706958,739,610,2287,0.578875
689,386,3822,0.81654,847,603,3295,0.690611,617,376,3282,0.794423,679,582,3324,0.701997,735,608,2293,0.580834
778,430,3696,0.791566,704,410,3904,0.809921,595,396,3766,0.809707,738,631,3052,0.657345,711,602,2513,0.613483
764,392,3784,0.812261,704,410,3904,0.809921,542,291,4021,0.865028,698,620,3131,0.669421,693,596,2520,0.617458
756,383,3844,0.818784,761,482,3818,0.775814,558,310,3898,0.852662,684,614,3133,0.672271,698,590,2470,0.614379
1159,1231,2379,0.318006,871,752,1918,0.436704,660,530,2291,0.624247,670,507,3441,0.743161,699,490,2818,0.703748
743,393,3936,0.818434,761,482,3818,0.775814,591,349,3653,0.825587,696,611,3174,0.677147,706,578,2371,0.608003
732,395,3945,0.817972,847,603,3295,0.690611,601,361,3530,0.814444,694,603,3236,0.685856,715,584,2339,0.600411
710,390,3884,0.817501,847,603,3295,0.690611,609,368,3406,0.804981,683,590,3288,0.695719,725,596,2316,0.590659
1687,1653,2675,0.236137,921,808,2188,0.460614,768,601,2619,0.626708,686,542,3562,0.735867,785,592,3030,0.673109
1679,1653,2549,0.213232,871,752,1918,0.436704,746,591,2504,0.618094,687,531,3601,0.742982,755,552,2994,0.688663
1468,1468,2487,0.257649,871,752,1918,0.436704,705,561,2440,0.626125,687,518,3564,0.746203,736,529,2895,0.691005
1257,1283,2426,0.308169,871,752,1918,0.436704,664,530,2377,0.635363,678,512,3470,0.742843,718,506,2796,0.693519
1045,1098,2365,0.365868,871,752,1918,0.436704,614,484,2343,0.657588,661,517,3355,0.732955,688,483,2692,0.695748
742,395,3938,0.817678,761,482,3818,0.775814,604,344,3647,0.827612,705,612,3217,0.680334,715,585,2328,0.598352
1592,1560,2835,0.290102,921,808,2188,0.460614,753,571,2838,0.665004,700,556,3485,0.724821,838,667,2938,0.629958
771,442,3671,0.785072,704,410,3904,0.809921,606,408,3722,0.802421,731,638,2988,0.648097,714,620,2407,0.590353
762,406,3774,0.805742,704,410,3904,0.809921,552,288,3986,0.865232,697,623,3100,0.665324,685,604,2433,0.602239
754,395,3841,0.813503,761,482,3818,0.775814,569,307,3873,0.85311,688,619,3181,0.674211,695,598,2398,0.600801
748,395,3889,0.815593,761,482,3818,0.775814,587,325,3760,0.840881,690,620,3208,0.676071,705,591,2363,0.599865
699,403,3837,0.809906,847,603,3295,0.690611,618,371,3315,0.798698,678,581,3351,0.704476,749,616,2265,0.572371
732,396,3951,0.817805,847,603,3295,0.690611,612,355,3536,0.817528,706,601,3251,0.687954,726,591,2304,0.59171
715,400,3894,0.813694,847,603,3295,0.690611,615,363,3426,0.808393,685,591,3308,0.696845,737,604,2284,0.581717
747,402,3889,0.812631,761,482,3818,0.775814,599,321,3744,0.842066,699,620,3220,0.677083,709,596,2324,0.591781
1163,1174,2415,0.345779,871,752,1918,0.436704,622,482,2433,0.669297,672,509,3447,0.742669,708,499,2693,0.687343
1393,1384,2478,0.283273,871,752,1918,0.436704,676,514,2495,0.658358,679,522,3552,0.743741,729,524,2821,0.686697
1625,1593,2542,0.229504,871,752,1918,0.436704,730,547,2557,0.647552,679,528,3576,0.74269,750,549,2948,0.686017
1651,1613,2655,0.244142,921,808,2188,0.460614,764,566,2650,0.64801,691,531,3538,0.739002,778,588,3005,0.672697
1576,1539,2792,0.28931,921,808,2188,0.460614,757,555,2804,0.669545,707,546,3493,0.729636,824,654,2923,0.63433
708,421,3852,0.802949,847,603,3295,0.690611,619,366,3349,0.802961,671,588,3408,0.705706,758,622,2250,0.566852
764,453,3645,0.778917,704,410,3904,0.809921,617,420,3678,0.795022,711,651,2946,0.638032,717,631,2321,0.572493
759,420,3763,0.799187,704,410,3904,0.809921,562,285,3951,0.865439,690,628,3065,0.659897,681,608,2369,0.591535
753,406,3837,0.808626,761,482,3818,0.775814,581,303,3847,0.853976,692,620,3172,0.672996,695,602,2346,0.591588
932,965,2351,0.417973,871,752,1918,0.436704,567,437,2395,0.691384,646,506,3265,0.731636,676,474,2575,0.689078
741,397,3941,0.816966,761,482,3818,0.775814,617,338,3641,0.830108,713,610,3237,0.68287,723,590,2301,0.591837
